"","Customer","Freq","Monetary","total_num_products","recency","samples_received","Customer Gender","Country","no_disc","0_25","25_abv","retail","third_party","corp","website","fragrance","skincare","bathbody","home","haircare","makeup","oral","beauty_acc","fashion_acc"
"15722",4316198,1,709.12,3,328,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"15723",4316454,1,90.65,1,572,0,"Unknown","SG","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15724",4316613,1,517.5,2,438,1,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"15725",4316614,1,62.62,3,573,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"15726",4316749,3,505.53,3,227,1,"Unknown","SG","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15727",4316769,1,360,1,573,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15728",4316770,1,252.34,1,573,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15729",4316933,1,1158.88,3,572,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15730",4317102,4,1347.04657047,11,547,2,"M","MY","Yes","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No"
"15731",4317194,2,479.53,6,512,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No"
"15732",4317498,1,149.72,1,571,1,"Unknown","SG","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15733",4317702,1,193.52,1,394,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15734",4317703,1,176.64,2,572,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"15735",4317707,1,345.79,1,572,1,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15736",4317712,9,4666.97,34,224,6,"F","SG","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No"
"15737",4317715,1,123.33,1,267,1,"Unknown","SG","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15738",4317841,1,211.96,2,572,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"15739",4317842,1,1028.04,4,572,0,"M","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15740",4317843,1,954.67,1,572,1,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15741",4318008,1,47.66,1,571,0,"Unknown","SG","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No"
"15742",4318010,1,47.66,1,571,0,"Unknown","SG","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No"
"15743",4318299,1,43.2971284,1,571,0,"Unknown","MY","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15744",4318319,1,285.19,1,237,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15745",4318611,1,312.0071418,1,571,0,"F","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15746",4318612,2,315.42925155,3,337,1,"F","MY","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"15747",4318613,1,69.16,1,571,0,"M","SG","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"15748",4318614,2,956.54,3,451,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15749",4319505,2,245.37,3,468,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No","No"
"15750",4319578,1,268.33,1,150,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15751",4320232,1,68.73977087,1,164,1,"Unknown","MY","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15752",4320258,1,392.7986907,1,366,0,"Unknown","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15753",4320289,1,308.41,1,570,1,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15754",4320520,2,1000,3,570,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15755",4320521,1,128.97,1,570,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15756",4320522,1,281.78,1,570,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15757",4320523,1,400,1,570,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15758",4320524,1,339.81,2,570,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15759",4321202,1,72.22,3,333,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No"
"15760",4321435,2,699.44948671,4,424,1,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15761",4321436,1,76.32792739,1,570,0,"F","MY","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"15762",4321437,1,368.2487725,1,570,0,"F","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15763",4321438,1,312.0071418,1,569,0,"F","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15764",4321439,1,92.24817736,1,569,0,"F","MY","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"15765",4321445,1,186.92,1,569,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15766",4321818,1,315.89,1,569,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15767",4321832,2,1110.28,4,569,0,"M","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15768",4321839,2,1552.06,4,476,1,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15769",4322418,3,573.89,7,153,2,"F","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"15770",4322496,1,507.48,1,568,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15771",4322635,1,353.5188216,1,224,1,"Unknown","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15772",4322661,1,295.56,1,409,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15773",4323158,1,1046.1240887,4,568,1,"M","MY","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"15774",4323159,1,1006.9930071,3,568,0,"M","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15775",4323166,1,252.34,1,568,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15776",4323167,1,483.64,1,568,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15777",4323168,1,221.21,2,568,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"15778",4323169,1,205.61,1,568,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15779",4323175,1,56.07,3,568,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"15780",4323176,2,954.39,2,255,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15781",4323318,1,120.56,1,568,0,"F","SG","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"15782",4323571,2,1323.74,8,552,2,"Unknown","SG","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15783",4324107,2,457.22362741,4,211,2,"Unknown","MY","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15784",4324564,1,270.37,4,167,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15785",4325503,1,49.53,2,567,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"15786",4325509,1,128.97,1,567,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15787",4325520,1,373.83,1,567,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15788",4325539,1,116.82,1,567,1,"F","SG","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"15789",4325708,1,254.4264246,1,567,1,"F","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15790",4325709,1,155.33402767,2,567,0,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"15791",4325710,1,1133.7556539,2,567,0,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"15792",4325711,1,72.9,2,567,0,"F","SG","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"15793",4325713,1,526.17,1,567,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15794",4325714,1,172.41,1,407,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15795",4325715,1,261.59,1,567,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15796",4325716,1,132.5695581,1,563,0,"Unknown","MY","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15797",4325902,1,161.68,1,569,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15798",4327078,1,46.12408868,1,562,0,"F","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15799",4327109,1,62.62,4,566,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"15800",4327110,1,288.97,2,566,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"15801",4327113,1,392.52,3,566,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15802",4327126,1,43.33,1,417,0,"F","SG","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"15803",4327247,4,675.494718,4,251,1,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15804",4327248,1,53.56345782,1,566,0,"M","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15805",4327249,4,1271.2393989,4,263,0,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15806",4327250,2,748.75,4,138,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"15807",4327251,2,570.09,4,566,0,"M","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"15808",4327253,1,869.16,3,566,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15809",4327353,1,153.2510043,1,565,0,"Unknown","MY","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15810",4327382,2,605.61,2,565,1,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15811",4327397,1,132.5695581,1,565,0,"Unknown","MY","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15812",4327597,1,80.75,2,565,1,"Unknown","SG","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No"
"15813",4327650,1,126.26,2,565,1,"Unknown","SG","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No"
"15814",4327665,2,564.2017557,2,298,1,"Unknown","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15815",4327712,1,272.22,1,464,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15816",4328581,4,1797.8277042,8,171,1,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15817",4328638,2,69.86,3,200,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"15818",4328645,2,608.6,5,527,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No"
"15819",4328782,2,429.9955364,2,176,0,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15820",4328938,1,184.44,2,407,0,"M","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"15821",4329109,1,312.04,2,416,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"15822",4329947,2,853.73,2,544,2,"M","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15823",4329957,1,37.04,1,339,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15824",4330089,1,130.84,1,564,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15825",4330090,1,411.21,2,564,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"15826",4330445,1,113.55,1,563,1,"Unknown","SG","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No"
"15827",4330622,1,244.44,1,392,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15828",4331403,1,357.0897188,1,506,0,"F","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15829",4331473,1,929.91,2,563,1,"M","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15830",4331477,1,310.28,1,563,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15831",4331486,1,485.98,1,563,1,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15832",4331507,1,33.33,1,323,1,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"15833",4331510,1,370.83,2,253,1,"Unknown","SG","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15834",4331519,1,571.03,4,519,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No"
"15835",4331688,2,96.71179884,2,207,0,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"15836",4331689,1,1388.1862818,3,563,0,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15837",4331692,1,537.38,1,563,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15838",4331694,1,171.03,5,563,0,"F","SG","Yes","No","No","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No"
"15839",4331695,1,650.47,2,563,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15840",4331696,1,214.95,3,563,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No"
"15841",4331697,1,357.48,1,563,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15842",4331698,1,93.46,10,563,0,"M","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"15843",4331893,1,495.83,1,398,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15844",4332935,1,46.12408868,1,562,0,"M","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15845",4332937,1,99.6875465,2,562,0,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15846",4332939,3,314.0157715,3,471,0,"M","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15847",4332941,1,844.49,4,562,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"15848",4332943,1,253.27,3,562,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"15849",4332945,2,726.34,3,236,1,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15850",4332947,1,367.29,1,562,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15851",4332949,1,115.89,2,562,0,"M","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No"
"15852",4332951,1,238.88,2,562,0,"M","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes"
"15853",4333000,1,252.34,1,562,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15854",4333003,1,501.87,2,562,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"15855",4333004,1,43.74,1,562,0,"M","SG","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"15856",4333013,1,66.36,4,561,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"15857",4333646,1,241.03556016,3,501,1,"Unknown","MY","Yes","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No"
"15858",4333656,1,132.5695581,1,561,0,"Unknown","MY","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"15859",4334401,1,118.69,2,561,0,"F","SG","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"15860",4334402,1,39.25,3,561,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"15861",4334619,1,132.5695581,1,561,0,"M","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15862",4334620,1,178.5448594,1,561,0,"M","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"15863",4334622,1,1293.64,4,561,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
